date,temperature_celsius
2020-04-02 04:54:56.229,7.312
2020-04-02 04:54:57.189,7.312
2020-04-02 04:54:58.149,7.312
2020-04-02 04:54:59.109,7.312
2020-04-02 04:55:00.069,7.312
2020-04-02 04:55:01.029,7.312
2020-04-02 04:55:01.989,7.312
2020-04-02 04:55:02.949,7.312
2020-04-02 04:55:03.909,7.312
2020-04-02 04:55:04.869,7.312
2020-04-02 04:55:05.829,7.312
2020-04-02 04:55:06.789,7.312
2020-04-02 04:55:07.751,7.312
2020-04-02 04:55:08.789,7.312
2020-04-02 04:55:09.749,7.312
2020-04-02 04:55:10.709,7.312
2020-04-02 04:55:11.669,7.312
2020-04-02 04:55:12.629,7.312
2020-04-02 04:55:13.589,7.312
2020-04-02 04:55:14.549,7.312
2020-04-02 04:55:15.509,7.312
2020-04-02 04:55:16.469,7.312
2020-04-02 04:55:17.429,7.312
2020-04-02 04:55:18.389,7.312
2020-04-02 04:55:19.349,7.312
2020-04-02 04:55:20.309,7.312
2020-04-02 04:55:21.269,7.312
2020-04-02 04:55:22.229,7.312
2020-04-02 04:55:23.189,7.312
2020-04-02 04:55:24.159,7.312
2020-04-02 04:55:25.189,7.312
2020-04-02 04:55:26.149,7.312
2020-04-02 04:55:27.109,7.312
2020-04-02 04:55:28.069,7.312
2020-04-02 04:55:29.029,7.312
2020-04-02 04:55:29.989,7.312
2020-04-02 04:55:30.952,7.312
2020-04-02 04:55:31.989,7.312
2020-04-02 04:55:32.949,7.312
2020-04-02 04:55:33.909,7.312
2020-04-02 04:55:34.869,7.312
2020-04-02 04:55:35.829,7.312
2020-04-02 04:55:36.791,7.312
2020-04-02 04:55:37.829,7.312
2020-04-02 04:55:38.789,7.312
2020-04-02 04:55:39.749,7.312
2020-04-02 04:55:40.709,7.312
2020-04-02 04:55:41.669,7.312
2020-04-02 04:55:42.629,7.312
2020-04-02 04:55:43.589,7.312
2020-04-02 04:55:44.549,7.312
2020-04-02 04:55:45.509,7.312
2020-04-02 04:55:46.469,7.312
2020-04-02 04:55:47.429,7.312
2020-04-02 04:55:48.389,7.312
2020-04-02 04:55:49.349,7.312
2020-04-02 04:55:50.309,7.312
2020-04-02 04:55:51.269,7.312
2020-04-02 04:55:52.229,7.312
2020-04-02 04:55:53.189,7.312
2020-04-02 04:55:54.152,7.312
2020-04-02 04:55:55.189,7.312
2020-04-02 04:55:56.149,7.312
2020-04-02 04:55:57.109,7.312
2020-04-02 04:55:58.069,7.312
2020-04-02 04:55:59.069,7.312
2020-04-02 04:56:00.069,7.312
2020-04-02 04:56:01.029,7.312
2020-04-02 04:56:01.989,7.312
2020-04-02 04:56:02.949,7.312
2020-04-02 04:56:03.909,7.312
2020-04-02 04:56:04.869,7.312
2020-04-02 04:56:05.829,7.312
2020-04-02 04:56:06.789,7.312
2020-04-02 04:56:07.749,7.312
2020-04-02 04:56:08.709,7.312
2020-04-02 04:56:09.669,7.312
2020-04-02 04:56:10.629,7.312
2020-04-02 04:56:11.589,7.312
2020-04-02 04:56:12.549,7.312
2020-04-02 04:56:13.509,7.312
2020-04-02 04:56:14.469,7.312
2020-04-02 04:56:15.429,7.312
2020-04-02 04:56:16.389,7.312
2020-04-02 04:56:17.349,7.312
2020-04-02 04:56:18.309,7.312
2020-04-02 04:56:19.269,7.312
2020-04-02 04:56:20.229,7.312
2020-04-02 04:56:21.189,7.312
2020-04-02 04:56:22.149,7.312
2020-04-02 04:56:23.109,7.312
2020-04-02 04:56:24.069,7.312
2020-04-02 04:56:25.039,7.312
2020-04-02 04:56:26.069,7.312
2020-04-02 04:56:27.029,7.312
2020-04-02 04:56:27.989,7.312
2020-04-02 04:56:28.949,7.312
2020-04-02 04:56:29.909,7.312
2020-04-02 04:56:30.869,7.312
2020-04-02 04:56:31.829,7.312
2020-04-02 04:56:32.789,7.312
2020-04-02 04:56:33.749,7.312
2020-04-02 04:56:34.709,7.312
2020-04-02 04:56:35.669,7.312
2020-04-02 04:56:36.629,7.312
2020-04-02 04:56:37.589,7.312
2020-04-02 04:56:38.549,7.312
2020-04-02 04:56:39.509,7.312
2020-04-02 04:56:40.469,7.312
2020-04-02 04:56:41.429,7.312
2020-04-02 04:56:42.389,7.312
2020-04-02 04:56:43.349,7.312
2020-04-02 04:56:44.309,7.312
2020-04-02 04:56:45.269,7.312
2020-04-02 04:56:46.229,7.312
2020-04-02 04:56:47.189,7.312
2020-04-02 04:56:48.149,7.312
2020-04-02 04:56:49.109,7.312
2020-04-02 04:56:50.069,7.312
2020-04-02 04:56:51.029,7.312
2020-04-02 04:56:51.989,7.312
2020-04-02 04:56:52.949,7.312
2020-04-02 04:56:53.909,7.312
2020-04-02 04:56:54.869,7.312
2020-04-02 04:56:55.829,7.312
2020-04-02 04:56:56.789,7.312
2020-04-02 04:56:57.749,7.312
2020-04-02 04:56:58.709,7.312
2020-04-02 04:56:59.669,7.312
2020-04-02 04:57:00.629,7.312
2020-04-02 04:57:01.589,7.312
2020-04-02 04:57:02.549,7.312
2020-04-02 04:57:03.509,7.312
2020-04-02 04:57:04.469,7.312
2020-04-02 04:57:05.429,7.312
2020-04-02 04:57:06.389,7.312
2020-04-02 04:57:07.349,7.312
2020-04-02 04:57:08.309,7.312
2020-04-02 04:57:09.269,7.312
2020-04-02 04:57:10.229,7.312
2020-04-02 04:57:11.189,7.312
2020-04-02 04:57:12.149,7.312
2020-04-02 04:57:13.109,7.312
2020-04-02 04:57:14.069,7.312
2020-04-02 04:57:15.029,7.312
2020-04-02 04:57:15.989,7.312
2020-04-02 04:57:16.949,7.312
2020-04-02 04:57:17.909,7.312
2020-04-02 04:57:18.869,7.312
2020-04-02 04:57:19.829,7.312
2020-04-02 04:57:20.789,7.312
2020-04-02 04:57:21.749,7.312
2020-04-02 04:57:22.709,7.312
2020-04-02 04:57:23.669,7.312
2020-04-02 04:57:24.629,7.312
2020-04-02 04:57:25.589,7.312
2020-04-02 04:57:26.549,7.312
2020-04-02 04:57:27.509,7.312
2020-04-02 04:57:28.469,7.312
2020-04-02 04:57:29.429,7.312
2020-04-02 04:57:30.389,7.312
2020-04-02 04:57:31.349,7.312
2020-04-02 04:57:32.309,7.312
2020-04-02 04:57:33.269,7.312
2020-04-02 04:57:34.229,7.312
2020-04-02 04:57:35.189,7.312
2020-04-02 04:57:36.149,7.312
2020-04-02 04:57:37.109,7.312
2020-04-02 04:57:38.069,7.312
2020-04-02 04:57:39.029,7.312
2020-04-02 04:57:39.989,7.312
2020-04-02 04:57:40.949,7.312
2020-04-02 04:57:41.909,7.312
2020-04-02 04:57:42.869,7.312
2020-04-02 04:57:43.829,7.312
2020-04-02 04:57:44.789,7.312
2020-04-02 04:57:45.749,7.312
2020-04-02 04:57:46.709,7.312
2020-04-02 04:57:47.669,7.312
2020-04-02 04:57:48.629,7.312
2020-04-02 04:57:49.589,7.312
2020-04-02 04:57:50.549,7.312
2020-04-02 04:57:51.509,7.312
2020-04-02 04:57:52.469,7.312
2020-04-02 04:57:53.429,7.312
2020-04-02 04:57:54.389,7.312
2020-04-02 04:57:55.349,7.312
2020-04-02 04:57:56.309,7.312
2020-04-02 04:57:57.269,7.312
2020-04-02 04:57:58.229,7.312
2020-04-02 04:57:59.189,7.312
2020-04-02 04:58:00.149,7.312
2020-04-02 04:58:01.109,7.312
2020-04-02 04:58:02.069,7.312
2020-04-02 04:58:03.029,7.312
2020-04-02 04:58:03.989,7.312
2020-04-02 04:58:04.949,7.312
2020-04-02 04:58:05.909,7.312
2020-04-02 04:58:06.869,7.312
2020-04-02 04:58:07.829,7.312
2020-04-02 04:58:08.789,7.312
2020-04-02 04:58:09.749,7.312
2020-04-02 04:58:10.709,7.312
2020-04-02 04:58:11.669,7.312
2020-04-02 04:58:12.629,7.312
2020-04-02 04:58:13.589,7.312
2020-04-02 04:58:14.549,7.312
2020-04-02 04:58:15.509,7.312
2020-04-02 04:58:16.469,7.312
2020-04-02 04:58:17.429,7.312
2020-04-02 04:58:18.389,7.312
2020-04-02 04:58:19.349,7.312
2020-04-02 04:58:20.309,7.312
2020-04-02 04:58:21.269,7.312
2020-04-02 04:58:22.229,7.312
2020-04-02 04:58:23.189,7.312
2020-04-02 04:58:24.149,7.312
2020-04-02 04:58:25.109,7.312
2020-04-02 04:58:26.069,7.312
2020-04-02 04:58:27.029,7.312
2020-04-02 04:58:27.989,7.312
2020-04-02 04:58:28.949,7.312
2020-04-02 04:58:29.909,7.312
2020-04-02 04:58:30.869,7.312
2020-04-02 04:58:31.829,7.312
2020-04-02 04:58:32.789,7.312
2020-04-02 04:58:33.749,7.312
2020-04-02 04:58:34.709,7.312
2020-04-02 04:58:35.669,7.312
2020-04-02 04:58:36.629,7.312
2020-04-02 04:58:37.589,7.312
2020-04-02 04:58:38.549,7.312
2020-04-02 04:58:39.509,7.312
2020-04-02 04:58:40.469,7.312
2020-04-02 04:58:41.429,7.312
2020-04-02 04:58:42.389,7.312
2020-04-02 04:58:43.349,7.312
2020-04-02 04:58:44.309,7.312
2020-04-02 04:58:45.269,7.312
2020-04-02 04:58:46.229,7.312
2020-04-02 04:58:47.189,7.312
2020-04-02 04:58:48.149,7.312
2020-04-02 04:58:49.109,7.312
2020-04-02 04:58:50.069,7.312
2020-04-02 04:58:51.029,7.312
2020-04-02 04:58:51.989,7.312
2020-04-02 04:58:52.949,7.312
2020-04-02 04:58:53.909,7.312
2020-04-02 04:58:54.869,7.312
2020-04-02 04:58:55.829,7.312
2020-04-02 04:58:56.789,7.312
2020-04-02 04:58:57.749,7.312
2020-04-02 04:58:58.709,7.312
2020-04-02 04:58:59.669,7.312
2020-04-02 04:59:00.629,7.312
2020-04-02 04:59:01.589,7.312
2020-04-02 04:59:02.549,7.375
2020-04-02 04:59:03.509,7.312
2020-04-02 04:59:04.469,7.312
2020-04-02 04:59:05.429,7.312
2020-04-02 04:59:06.389,7.312
2020-04-02 04:59:07.349,7.312
2020-04-02 04:59:08.309,7.312
2020-04-02 04:59:09.269,7.312
2020-04-02 04:59:10.229,7.312
2020-04-02 04:59:11.189,7.312
2020-04-02 04:59:12.149,7.312
2020-04-02 04:59:13.109,7.312
2020-04-02 04:59:14.069,7.312
2020-04-02 04:59:15.029,7.312
2020-04-02 04:59:15.989,7.375
2020-04-02 04:59:16.949,7.312
2020-04-02 04:59:17.909,7.312
2020-04-02 04:59:18.869,7.312
2020-04-02 04:59:19.829,7.312
2020-04-02 04:59:20.789,7.312
2020-04-02 04:59:21.749,7.312
2020-04-02 04:59:22.709,7.312
2020-04-02 04:59:23.669,7.312
2020-04-02 04:59:24.629,7.312
2020-04-02 04:59:25.589,7.375
2020-04-02 04:59:26.549,7.312
2020-04-02 04:59:27.509,7.375
2020-04-02 04:59:28.469,7.312
2020-04-02 04:59:29.429,7.312
2020-04-02 04:59:30.389,7.312
2020-04-02 04:59:31.349,7.312
2020-04-02 04:59:32.309,7.312
2020-04-02 04:59:33.269,7.312
2020-04-02 04:59:34.229,7.312
2020-04-02 04:59:35.189,7.312
2020-04-02 04:59:36.149,7.312
2020-04-02 04:59:37.109,7.312
2020-04-02 04:59:38.069,7.312
2020-04-02 04:59:39.029,7.312
2020-04-02 04:59:39.989,7.312
2020-04-02 04:59:40.949,7.312
2020-04-02 04:59:41.909,7.312
2020-04-02 04:59:42.869,7.312
2020-04-02 04:59:43.829,7.312
2020-04-02 04:59:44.789,7.312
2020-04-02 04:59:45.749,7.312
2020-04-02 04:59:46.709,7.375
2020-04-02 04:59:47.669,7.312
2020-04-02 04:59:48.629,7.375
2020-04-02 04:59:49.589,7.312
2020-04-02 04:59:50.549,7.312
2020-04-02 04:59:51.509,7.312
2020-04-02 04:59:52.469,7.312
2020-04-02 04:59:53.429,7.312
2020-04-02 04:59:54.389,7.312
2020-04-02 04:59:55.349,7.312
2020-04-02 04:59:56.309,7.312
2020-04-02 04:59:57.269,7.312
2020-04-02 04:59:58.229,7.375
2020-04-02 04:59:59.189,7.312
2020-04-02 05:00:00.149,7.375
2020-04-02 05:00:01.109,7.312
2020-04-02 05:00:02.069,7.375
2020-04-02 05:00:03.029,7.312
2020-04-02 05:00:03.989,7.375
2020-04-02 05:00:04.949,7.312
2020-04-02 05:00:05.909,7.375
2020-04-02 05:00:06.869,7.312
2020-04-02 05:00:07.829,7.312
2020-04-02 05:00:08.789,7.312
2020-04-02 05:00:09.749,7.375
2020-04-02 05:00:10.709,7.312
2020-04-02 05:00:11.669,7.375
2020-04-02 05:00:12.629,7.312
2020-04-02 05:00:13.589,7.375
2020-04-02 05:00:14.549,7.312
2020-04-02 05:00:15.509,7.312
2020-04-02 05:00:16.469,7.312
2020-04-02 05:00:17.429,7.375
2020-04-02 05:00:18.389,7.312
2020-04-02 05:00:19.349,7.312
2020-04-02 05:00:20.309,7.312
2020-04-02 05:00:21.269,7.312
2020-04-02 05:00:22.229,7.312
2020-04-02 05:00:23.189,7.375
2020-04-02 05:00:24.149,7.312
2020-04-02 05:00:25.109,7.312
2020-04-02 05:00:26.069,7.312
2020-04-02 05:00:27.029,7.312
2020-04-02 05:00:27.989,7.375
2020-04-02 05:00:28.949,7.375
2020-04-02 05:00:29.909,7.375
2020-04-02 05:00:30.869,7.312
2020-04-02 05:00:31.829,7.312
2020-04-02 05:00:32.789,7.312
2020-04-02 05:00:33.749,7.312
2020-04-02 05:00:34.709,7.312
2020-04-02 05:00:35.669,7.375
2020-04-02 05:00:36.629,7.375
2020-04-02 05:00:37.589,7.312
2020-04-02 05:00:38.549,7.375
2020-04-02 05:00:39.509,7.312
2020-04-02 05:00:40.469,7.375
2020-04-02 05:00:41.429,7.312
2020-04-02 05:00:42.389,7.375
2020-04-02 05:00:43.349,7.312
2020-04-02 05:00:44.309,7.312
2020-04-02 05:00:45.269,7.375
2020-04-02 05:00:46.229,7.375
2020-04-02 05:00:47.189,7.312
2020-04-02 05:00:48.149,7.375
2020-04-02 05:00:49.109,7.312
2020-04-02 05:00:50.069,7.375
2020-04-02 05:00:51.029,7.375
2020-04-02 05:00:51.989,7.375
2020-04-02 05:00:52.949,7.375
2020-04-02 05:00:53.909,7.375
2020-04-02 05:00:54.869,7.312
2020-04-02 05:00:55.829,7.375
2020-04-02 05:00:56.789,7.375
2020-04-02 05:00:57.749,7.375
2020-04-02 05:00:58.709,7.375
2020-04-02 05:00:59.669,7.375
2020-04-02 05:01:00.629,7.375
2020-04-02 05:01:01.589,7.312
2020-04-02 05:01:02.549,7.375
2020-04-02 05:01:03.509,7.375
2020-04-02 05:01:04.469,7.312
2020-04-02 05:01:05.429,7.375
2020-04-02 05:01:06.389,7.375
2020-04-02 05:01:07.349,7.375
2020-04-02 05:01:08.309,7.375
2020-04-02 05:01:09.269,7.375
2020-04-02 05:01:10.229,7.375
2020-04-02 05:01:11.189,7.375
2020-04-02 05:01:12.149,7.375
2020-04-02 05:01:13.108,7.312
2020-04-02 05:01:14.069,7.375
2020-04-02 05:01:15.029,7.375
2020-04-02 05:01:15.989,7.375
2020-04-02 05:01:16.949,7.375
2020-04-02 05:01:17.909,7.375
2020-04-02 05:01:18.869,7.375
2020-04-02 05:01:19.829,7.375
2020-04-02 05:01:20.789,7.375
2020-04-02 05:01:21.749,7.312
2020-04-02 05:01:22.709,7.312
2020-04-02 05:01:23.669,7.375
2020-04-02 05:01:24.629,7.375
2020-04-02 05:01:25.589,7.375
2020-04-02 05:01:26.549,7.375
2020-04-02 05:01:27.509,7.375
2020-04-02 05:01:28.469,7.375
2020-04-02 05:01:29.429,7.375
2020-04-02 05:01:30.389,7.312
2020-04-02 05:01:31.349,7.375
2020-04-02 05:01:32.309,7.375
2020-04-02 05:01:33.269,7.375
2020-04-02 05:01:34.229,7.375
2020-04-02 05:01:35.189,7.312
2020-04-02 05:01:36.149,7.375
2020-04-02 05:01:37.109,7.312
2020-04-02 05:01:38.069,7.375
2020-04-02 05:01:39.029,7.375
2020-04-02 05:01:39.989,7.312
2020-04-02 05:01:40.949,7.375
2020-04-02 05:01:41.909,7.375
2020-04-02 05:01:42.869,7.375
2020-04-02 05:01:43.829,7.375
2020-04-02 05:01:44.789,7.375
2020-04-02 05:01:45.749,7.375
2020-04-02 05:01:46.709,7.312
2020-04-02 05:01:47.669,7.312
2020-04-02 05:01:48.629,7.312
2020-04-02 05:01:49.589,7.375
2020-04-02 05:01:50.549,7.375
2020-04-02 05:01:51.509,7.375
2020-04-02 05:01:52.469,7.375
2020-04-02 05:01:53.429,7.375
2020-04-02 05:01:54.389,7.375
2020-04-02 05:01:55.349,7.375
2020-04-02 05:01:56.309,7.312
2020-04-02 05:01:57.269,7.375
2020-04-02 05:01:58.229,7.375
2020-04-02 05:01:59.189,7.375
2020-04-02 05:02:00.149,7.375
2020-04-02 05:02:01.109,7.375
2020-04-02 05:02:02.069,7.375
2020-04-02 05:02:03.029,7.375
2020-04-02 05:02:03.989,7.312
2020-04-02 05:02:04.949,7.375
2020-04-02 05:02:05.909,7.375
2020-04-02 05:02:06.869,7.375
2020-04-02 05:02:07.829,7.375
2020-04-02 05:02:08.789,7.375
2020-04-02 05:02:09.749,7.375
2020-04-02 05:02:10.709,7.375
2020-04-02 05:02:11.669,7.375
2020-04-02 05:02:12.629,7.375
2020-04-02 05:02:13.589,7.375
2020-04-02 05:02:14.549,7.375
2020-04-02 05:02:15.509,7.375
2020-04-02 05:02:16.469,7.375
2020-04-02 05:02:17.429,7.375
2020-04-02 05:02:18.389,7.375
2020-04-02 05:02:19.349,7.375
2020-04-02 05:02:20.309,7.312
2020-04-02 05:02:21.269,7.375
2020-04-02 05:02:22.229,7.312
2020-04-02 05:02:23.189,7.375
2020-04-02 05:02:24.149,7.375
2020-04-02 05:02:25.109,7.375
2020-04-02 05:02:26.069,7.375
2020-04-02 05:02:27.029,7.375
2020-04-02 05:02:27.989,7.375
2020-04-02 05:02:28.949,7.375
2020-04-02 05:02:29.909,7.375
2020-04-02 05:02:30.869,7.375
2020-04-02 05:02:31.829,7.375
2020-04-02 05:02:32.789,7.375
2020-04-02 05:02:33.749,7.375
2020-04-02 05:02:34.709,7.312
2020-04-02 05:02:35.669,7.375
2020-04-02 05:02:36.629,7.375
2020-04-02 05:02:37.589,7.375
2020-04-02 05:02:38.549,7.375
2020-04-02 05:02:39.509,7.375
2020-04-02 05:02:40.469,7.375
2020-04-02 05:02:41.429,7.312
2020-04-02 05:02:42.389,7.375
2020-04-02 05:02:43.349,7.375
2020-04-02 05:02:44.309,7.375
2020-04-02 05:02:45.269,7.375
2020-04-02 05:02:46.229,7.375
2020-04-02 05:02:47.189,7.375
2020-04-02 05:02:48.149,7.375
2020-04-02 05:02:49.109,7.375
2020-04-02 05:02:50.069,7.375
2020-04-02 05:02:51.029,7.375
2020-04-02 05:02:51.989,7.375
2020-04-02 05:02:52.949,7.375
2020-04-02 05:02:53.909,7.375
2020-04-02 05:02:54.869,7.375
2020-04-02 05:02:55.829,7.375
2020-04-02 05:02:56.789,7.375
2020-04-02 05:02:57.749,7.375
2020-04-02 05:02:58.709,7.375
2020-04-02 05:02:59.669,7.375
2020-04-02 05:03:00.630,7.375
2020-04-02 05:03:01.589,7.375
2020-04-02 05:03:02.549,7.375
2020-04-02 05:03:03.509,7.375
2020-04-02 05:03:04.469,7.375
2020-04-02 05:03:05.429,7.375
2020-04-02 05:03:06.389,7.375
2020-04-02 05:03:07.349,7.375
2020-04-02 05:03:08.309,7.375
2020-04-02 05:03:09.269,7.375
2020-04-02 05:03:10.229,7.375
2020-04-02 05:03:11.189,7.375
2020-04-02 05:03:12.149,7.375
2020-04-02 05:03:13.109,7.375
2020-04-02 05:03:14.069,7.375
2020-04-02 05:03:15.029,7.375
2020-04-02 05:03:15.989,7.375
2020-04-02 05:03:16.949,7.375
2020-04-02 05:03:17.909,7.375
2020-04-02 05:03:18.869,7.375
2020-04-02 05:03:19.829,7.375
2020-04-02 05:03:20.789,7.375
2020-04-02 05:03:21.749,7.375
2020-04-02 05:03:22.709,7.375
2020-04-02 05:03:23.749,7.312
2020-04-02 05:03:24.709,7.375
2020-04-02 05:03:25.669,7.375
2020-04-02 05:03:26.629,7.375
2020-04-02 05:03:27.589,7.375
2020-04-02 05:03:28.549,7.375
2020-04-02 05:03:29.509,7.375
2020-04-02 05:03:30.469,7.375
2020-04-02 05:03:31.429,7.375
2020-04-02 05:03:32.389,7.375
2020-04-02 05:03:33.349,7.375
2020-04-02 05:03:34.309,7.375
2020-04-02 05:03:35.269,7.375
2020-04-02 05:03:36.229,7.375
2020-04-02 05:03:37.189,7.375
2020-04-02 05:03:38.149,7.375
2020-04-02 05:03:39.109,7.375
2020-04-02 05:03:40.069,7.375
2020-04-02 05:03:41.029,7.375
2020-04-02 05:03:41.989,7.375
2020-04-02 05:03:42.949,7.375
2020-04-02 05:03:43.909,7.375
2020-04-02 05:03:44.869,7.375
2020-04-02 05:03:45.829,7.375
2020-04-02 05:03:46.789,7.375
2020-04-02 05:03:47.749,7.375
2020-04-02 05:03:48.709,7.375
2020-04-02 05:03:49.669,7.375
2020-04-02 05:03:50.629,7.375
2020-04-02 05:03:51.589,7.375
2020-04-02 05:03:52.549,7.375
2020-04-02 05:03:53.509,7.375
2020-04-02 05:03:54.469,7.375
2020-04-02 05:03:55.429,7.375
2020-04-02 05:03:56.389,7.375
2020-04-02 05:03:57.349,7.375
2020-04-02 05:03:58.309,7.375
2020-04-02 05:03:59.269,7.312
2020-04-02 05:04:00.229,7.375
2020-04-02 05:04:01.189,7.375
2020-04-02 05:04:02.149,7.375
2020-04-02 05:04:03.109,7.375
2020-04-02 05:04:04.069,7.375
2020-04-02 05:04:05.029,7.375
2020-04-02 05:04:05.989,7.375
2020-04-02 05:04:06.949,7.375
2020-04-02 05:04:07.909,7.375
2020-04-02 05:04:08.869,7.375
2020-04-02 05:04:09.829,7.375
2020-04-02 05:04:10.789,7.375
2020-04-02 05:04:11.749,7.375
2020-04-02 05:04:12.709,7.375
2020-04-02 05:04:13.669,7.375
2020-04-02 05:04:14.629,7.375
2020-04-02 05:04:15.589,7.375
2020-04-02 05:04:16.549,7.375
2020-04-02 05:04:17.509,7.375
2020-04-02 05:04:18.469,7.375
2020-04-02 05:04:19.429,7.375
2020-04-02 05:04:20.389,7.375
2020-04-02 05:04:21.349,7.375
2020-04-02 05:04:22.309,7.375
2020-04-02 05:04:23.269,7.375
2020-04-02 05:04:24.229,7.375
2020-04-02 05:04:25.189,7.375
2020-04-02 05:04:26.149,7.375
2020-04-02 05:04:27.109,7.375
2020-04-02 05:04:28.069,7.375
2020-04-02 05:04:29.029,7.375
2020-04-02 05:04:29.989,7.375
2020-04-02 05:04:30.949,7.375
2020-04-02 05:04:31.909,7.375
2020-04-02 05:04:32.869,7.375
2020-04-02 05:04:33.829,7.375
2020-04-02 05:04:34.789,7.375
2020-04-02 05:04:35.749,7.375
2020-04-02 05:04:36.709,7.375
2020-04-02 05:04:37.669,7.375
2020-04-02 05:04:38.629,7.375
2020-04-02 05:04:39.589,7.375
2020-04-02 05:04:40.549,7.375
2020-04-02 05:04:41.509,7.375
2020-04-02 05:04:42.469,7.375
2020-04-02 05:04:43.429,7.375
2020-04-02 05:04:44.389,7.375
2020-04-02 05:04:45.349,7.375
2020-04-02 05:04:46.309,7.375
2020-04-02 05:04:47.269,7.375
2020-04-02 05:04:48.229,7.375
2020-04-02 05:04:49.189,7.375
2020-04-02 05:04:50.149,7.375
2020-04-02 05:04:51.109,7.375
2020-04-02 05:04:52.069,7.375
2020-04-02 05:04:53.029,7.375
2020-04-02 05:04:53.989,7.375
2020-04-02 05:04:54.949,7.375
2020-04-02 05:04:55.909,7.375
2020-04-02 05:04:56.869,7.375
2020-04-02 05:04:57.829,7.375
2020-04-02 05:04:58.789,7.375
2020-04-02 05:04:59.749,7.375
2020-04-02 05:05:00.709,7.375
2020-04-02 05:05:01.669,7.375
2020-04-02 05:05:02.709,7.375
2020-04-02 05:05:03.669,7.375
2020-04-02 05:05:04.629,7.375
2020-04-02 05:05:05.589,7.375
2020-04-02 05:05:06.549,7.375
2020-04-02 05:05:07.509,7.375
2020-04-02 05:05:08.469,7.375
2020-04-02 05:05:09.429,7.375
2020-04-02 05:05:10.389,7.375
2020-04-02 05:05:11.349,7.375
2020-04-02 05:05:12.309,7.375
2020-04-02 05:05:13.269,7.375
2020-04-02 05:05:14.229,7.375
2020-04-02 05:05:15.189,7.375
2020-04-02 05:05:16.149,7.375
2020-04-02 05:05:17.109,7.375
2020-04-02 05:05:18.069,7.375
2020-04-02 05:05:19.029,7.375
2020-04-02 05:05:19.989,7.375
2020-04-02 05:05:20.949,7.375
2020-04-02 05:05:21.909,7.375
2020-04-02 05:05:22.869,7.375
2020-04-02 05:05:23.829,7.375
2020-04-02 05:05:24.789,7.375
2020-04-02 05:05:25.749,7.375
2020-04-02 05:05:26.709,7.375
2020-04-02 05:05:27.669,7.375
2020-04-02 05:05:28.629,7.375
2020-04-02 05:05:29.589,7.375
2020-04-02 05:05:30.549,7.375
2020-04-02 05:05:31.509,7.375
2020-04-02 05:05:32.509,7.375
2020-04-02 05:05:33.509,7.375
2020-04-02 05:05:34.469,7.375
2020-04-02 05:05:35.429,7.375
2020-04-02 05:05:36.389,7.375
2020-04-02 05:05:37.349,7.375
2020-04-02 05:05:38.309,7.375
2020-04-02 05:05:39.269,7.375
2020-04-02 05:05:40.229,7.375
2020-04-02 05:05:41.189,7.375
2020-04-02 05:05:42.149,7.375
2020-04-02 05:05:43.109,7.375
2020-04-02 05:05:44.069,7.375
2020-04-02 05:05:45.029,7.375
2020-04-02 05:05:45.989,7.375
2020-04-02 05:05:46.949,7.375
2020-04-02 05:05:47.909,7.375
2020-04-02 05:05:48.869,7.375
2020-04-02 05:05:49.829,7.375
2020-04-02 05:05:50.789,7.375
2020-04-02 05:05:51.749,7.375
2020-04-02 05:05:52.709,7.375
2020-04-02 05:05:53.669,7.375
2020-04-02 05:05:54.629,7.375
2020-04-02 05:05:55.589,7.375
2020-04-02 05:05:56.549,7.375
2020-04-02 05:05:57.509,7.375
2020-04-02 05:05:58.469,7.375
2020-04-02 05:05:59.429,7.375
2020-04-02 05:06:00.389,7.375
2020-04-02 05:06:01.349,7.375
2020-04-02 05:06:02.309,7.375
2020-04-02 05:06:03.269,7.375
2020-04-02 05:06:04.229,7.375
2020-04-02 05:06:05.189,7.375
2020-04-02 05:06:06.149,7.375
2020-04-02 05:06:07.109,7.375
2020-04-02 05:06:08.069,7.375
2020-04-02 05:06:09.029,7.375
2020-04-02 05:06:09.989,7.375
2020-04-02 05:06:10.949,7.375
2020-04-02 05:06:11.909,7.375
2020-04-02 05:06:12.869,7.375
2020-04-02 05:06:13.829,7.375
2020-04-02 05:06:14.789,7.375
2020-04-02 05:06:15.749,7.375
2020-04-02 05:06:16.709,7.375
2020-04-02 05:06:17.669,7.375
2020-04-02 05:06:18.629,7.375
2020-04-02 05:06:19.589,7.375
2020-04-02 05:06:20.549,7.375
2020-04-02 05:06:21.509,7.375
2020-04-02 05:06:22.469,7.375
2020-04-02 05:06:23.429,7.375
2020-04-02 05:06:24.389,7.375
2020-04-02 05:06:25.349,7.375
2020-04-02 05:06:26.309,7.375
2020-04-02 05:06:27.269,7.375
2020-04-02 05:06:28.229,7.375
2020-04-02 05:06:29.189,7.375
2020-04-02 05:06:30.149,7.375
2020-04-02 05:06:31.109,7.375
2020-04-02 05:06:32.069,7.375
2020-04-02 05:06:33.029,7.375
2020-04-02 05:06:33.989,7.375
2020-04-02 05:06:34.949,7.375
2020-04-02 05:06:35.909,7.375
2020-04-02 05:06:36.869,7.375
2020-04-02 05:06:37.829,7.375
2020-04-02 05:06:38.789,7.375
2020-04-02 05:06:39.749,7.375
2020-04-02 05:06:40.709,7.375
2020-04-02 05:06:41.669,7.375
2020-04-02 05:06:42.629,7.375
